id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
elementrem,1373,ELE,Elementrem,26205538.7187496400000000,,,,0.0050097442193077,,,http://www.elementrem.net/
eligma-token,1374,ELI,Eligma Token,201842303.5417020000000000,,,,0.0154237164316381,,,https://etherscan.io/token/0xc7c03b8a3fc5719066e185ea616e87b88eba44a3
elitium,1375,EUM,Elitium,27916378.5056746400000000,332200000.0000000000000000,,,0.9007934833032737,,,https://etherscan.io/token/0x6aB4A7d75B0A42B6Bc83E852daB9E121F9C610Aa
elixir,1376,ELIX,Elixir,35494463.5787577000000000,,,,0.0006564405842420,,,https://etherscan.io/token/0xc8c6a31a4a806d3710a7b38b7b296d2fabccdba8
ellaism,1377,ELLA,Ellaism,47435337.7051426600000000,280000000.0000000000000000,,,0.0065190019533882,,,https://bitcointalk.org/index.php?topic=2168042.0
ellipsis,1378,EPS,Ellipsis,0.0000000000000000,1000000000.0000000000000000,,,0.2060677947100566,,,https://bscscan.com/token/0xA7f552078dcC247C2684336020c03648500C6d9F
elysia,1379,EL,ELYSIA,4010729784.0000000000000000,7000000000.0000000000000000,,,0.0016599067006509,,,https://etherscan.io/token/0x2781246fe707bb15cee3e5ea354e2154a2877b16
elysian,1380,ELY,Elysian,97966210.0806115600000000,1000000000.0000000000000000,,,0.0002804478409937,,,https://etherscan.io/token/0xa95592dcffa3c080b4b40e459c5f5692f67db7f8
embercoin,1381,EMB,EmberCoin,,,,,0.0015733554748696,,,http://explorer.embercoin.io/
embers,1382,MBRS,Embers,50000000.0000000000000000,,,,0.0007151813923106,,,https://etherscan.io/token/0x386467f1f3ddbe832448650418311a479eecfc57
emerald,1383,EMD,Emerald Crypto,19117129.3733060000000000,32000000.0000000000000000,,,0.0026300461637501,,,https://chainz.cryptoid.info/emd/
emirex-token,1384,EMRX,Emirex Token,27258765.0000000000000000,,,,0.1968173384910494,,,https://etherscan.io/token/0xbdbC2a5B32F3a5141ACd18C39883066E4daB9774
e-money-coin,1385,NGM,e-Money,19760286.0000000000000000,,,,0.0079928014899490,,,https://e-money.net/
emphy,1386,EPY,Emphy,7915124.6899966100000000,,,,0.0129717059280221,,,https://etherscan.io/token/0x50ee674689d75c0f88e8f83cfe8c4b69e8fd590d
empty-set-dollar,1387,ESD,Empty Set Dollar,446012144.9759500600000000,,,,0.0007160102089813,,,https://etherscan.io/token/0x36f3fd68e7325a35eb768f1aedaae9ea0689d723
encrypgen,1388,DNA,EncrypGen,0.0000000000000000,70938084.4728319200000000,,,0.0036706556747210,,,https://etherscan.io/token/0x82b0e50478eeafde392d45d1259ed1071b6fda81
encryptotel,1389,ETT,EncryptoTel [WAVES],62131189.6000000000000000,,,,0.0000519859582642,,,http://www.wavesgo.com/assets.html?8ofu3VpEaVCFjRqLLqzTMNs5URKUUQMrPp3k6oFmiCc6
endor-protocol,1390,EDR,Endor Protocol,1468902334.9840340000000000,,,,0.0002559028847942,,,https://etherscan.io/token/0xc528c28fec0a90c083328bc45f587ee215760a0f
endorsit,1391,EDS,Endorsit,,,,,0.0000007001383455,,,https://neotracker.io/asset/81c089ab996fc89c468a26c0a88d23ae2f34b5c0
energitoken,1392,ETK,EnergiToken,1852153500.0000000000000000,,,,0.0001253563668280,,,https://etherscan.io/token/0x3c4a3ffd813a107febd57b2f01bc344264d90fde
engagement-token,1393,ENGT,Engagement Token,415256071.2820850000000000,,,,0.0000182567591125,,,https://etherscan.io/token/0x5dbac24e98e2a4f43adc0dc82af403fca063ce2c
enigma,1394,ENG,Enigma,0.0000000000000000,,,,,,,https://etherscan.io/token/0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4
entcash,1395,ENT,ENTCash,,1600000000.0000000000000000,,,0.0042355454496304,,,http://entcash.com/entcommunity.slack.com
eosblack,1396,BLACK,eosBLACK,0.0000000000000000,,,,0.0000359397164468,,,https://bloks.io/account/eosblackteam
eos-force,1397,EOSC,EOS Force,0.0000000000000000,,,,0.0032093864264504,,,https://explorer.eosforce.io/#/en
epic-cash,1398,EPIC,Epic Cash,17279628.0000000000000000,21000000.0000000000000000,,,33.1859017152359971,,,https://explorer.epic.tech/
equal,1399,EQL,Equal,405842550.0144630000000000,,,,0.0064123121057839,,,https://etherscan.io/token/0x47dd62d4d075dead71d0e00299fc56a2d747bebb
equalizer,1400,EQZ,Equalizer,50000000.0000000000000000,100000000.0000000000000000,,,0.0077915760981571,,,https://etherscan.io/token/0x1Da87b114f35E1DC91F72bF57fc07A768Ad40Bb0
equilibria,1401,XEQ,Equilibria,0.0000000000000000,84000000.0000000000000000,,,0.0159912536971823,,,https://explorer.equilibria.network/
equitrader,1402,EQT,EquiTrader,12904163.5596042000000000,,,,0.0054156348199964,,,https://chainz.cryptoid.info/eqt/
blakestar,1403,ERA,ERA,,240000000.0000000000000000,,,0.0000125296912302,,,http://era.cryptonode.online/
erc20,1404,ERC20,ERC20,50000000.0000000000000000,,,,0.0000457660788780,,,https://etherscan.io/token/0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea
eristica,1405,ERT,Eristica,172481793.8126454700000000,,,,0.0000278214660355,,,
eroscoin,1406,ERO,Eroscoin,0.0000000000000000,,,,0.0004224358125972,,,https://etherscan.io/token/0x74ceda77281b339142a36817fa5f9e29412bab85
eryllium,1407,ERY,Eryllium,13663120.9703208000000000,100000000.0000000000000000,,,0.0000820550730302,,,https://chainz.cryptoid.info/ery/
espers,1408,ESP,Espers,0.0000000000000000,50000000000.0000000000000000,,,0.0000118838374831,,,http://espv2.miningalts.com/
esports-token,1409,EST,Esports Token,0.0000000000000000,,,,0.0008482882625624,,,https://etherscan.io/token/0x18f5b4908e8861e3114ba9a0a9a4e84c5f180cc0
eternity,1410,ENT,Eternity,0.0000000000000000,,,,0.0172550431361352,,,https://chainz.cryptoid.info/ent/
ethbits,1411,ETBS,Ethbits,1634690.7627412000000000,,,,0.4807606728842290,,,https://etherscan.io/token/0x1b9743f556d65e757c4c650b4555baf354cb8bd3
ethereumcash,1412,ECASH,Ethereum Cash,14100000.0000000000000000,,,,0.0735736811034991,,,https://explorer.bitcoinabc.org/
ethereum-dark,1413,ETHD,Ethereum Dark,1500000.0000000000000000,4200000.0000000000000000,,,0.0240658538512511,,,http://www.presstab.pw/phpexplorer/ETHD/index.php
ethereum-gold,1414,ETG,Ethereum Gold,20199973.0000000000000000,,,,0.0003073325150834,,,https://etherscan.io/token/0x28c8d01ff633ea9cd8fc6a451d7457889e698de6
etheriya,1415,RIYA,Etheriya,1581531.0000000000000000,100000000.0000000000000000,,,0.0000820550730302,,,https://etherscan.io/token/0x0b1724cc9fda0186911ef6a75949e9c0d3f0f2f3
etheroll,1416,DICE,Etheroll,,7001623.0000000000000000,,,0.0000057939152091,,,https://etherscan.io/token/0x2e071D2966Aa7D8dECB1005885bA1977D6038A65
ethersocial,1417,ESN,Ethersocial,45852179.8247665000000000,,,,0.0012753763409123,,,https://ethersocial.net/
ethos,1418,ETHOS,Ethos,97621897.6005902000000000,,,,4.1236788634147295,,,https://etherscan.io/token/0x5af2be193a6abca9c8817001f45744777db30756
euno,1419,EUNO,EUNO,38696634.2682441700000000,50000000.0000000000000000,,,0.0002649666898085,,,https://explorer.euno.co/
europecoin,1420,ERC,EuropeCoin,10232155.0000000000000000,32000000.0000000000000000,,,0.0273515195281236,,,https://chainz.cryptoid.info/erc/
everus,1421,EVR,Everus,0.0000000000000000,,,,0.0015370869497513,,,https://etherscan.io/token/0x3137619705b5fc22a3048989f983905e456b59ab
evil-coin,1422,EVIL,Evil Coin,0.0000000000000000,,,,0.0026590839380807,,,http://cryptobe.com/chain/EvilCoin
excaliburcoin,1423,EXC,Excaliburcoin,,,,,0.0000821366952797,,,https://etherscan.io/token/0x2c594e1cb006e86c3879b1d8191a8b059af52be7
exchange-union,1424,XUC,Exchange Union,0.0000000000000000,,,,0.0013946398563217,,,https://etherscan.io/token/0xc324a2f6b05880503444451b8b27e6f9e63287cb
exclusivecoin,1425,EXCL,ExclusiveCoin,5851627.0000000000000000,,,,0.0169180550760788,,,http://www.cryptobe.com/chain/ExclusiveCoin
eximchain,1426,EXC,Eximchain,67306444.0000000000000000,,,,0.0227703589194528,,,https://etherscan.io/token/0x00c4b398500645eb5da00a1a379a88b11683ba01
exmr,1427,EXMR,EXMR,11756611.6086882000000000,,,,0.0015031179919989,,,
expanse,1428,EXP,Expanse,0.0000000000000000,100000000.0000000000000000,,,0.0017752402433510,,,http://www.gander.tech/
experience-points,1429,XP,Experience Points,1430238524.0102800000000000,,,,0.0090437911344972,,,https://chainz.cryptoid.info/xp/
experty,1430,EXY,Experty,27088352.0998840000000000,,,,0.0322206557680326,,,https://etherscan.io/token/0x5c743a35e903f6c584514ec617acee0611cf44f3
exrnchain,1431,EXRN,EXRNchain,0.0000000000000000,,,,0.0000023688994063,,,https://etherscan.io/token/0xe469c4473af82217b30cf17b10bcdb6c8c796e75
eztoken,1432,EZT,EZToken,11505000.0000000000000000,,,,0.0049928381128866,,,https://etherscan.io/token/0x5e6016ae7d7c49d347dcf834860b9f3ee282812b
fabric-token,1433,FT,Fabric Token,24593614.8928000000000000,,,,0.0001747472675540,,,https://etherscan.io/token/0x78a73B6CBc5D183CE56e786f6e905CaDEC63547B
faceter,1434,FACE,Faceter,468136184.1600000000000000,936154235.0000000000000000,,,195.2512708150868728,,,https://etherscan.io/token/0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672
factom,1435,FCT,Factom,10462234.5493374900000000,,,,0.3404758584060868,,,http://explorer.factom.org/
faircoin,1436,FAIR,FairCoin,53193831.4699660000000000,53193831.0000000000000000,,,0.0322476437008879,,,https://chain.fair.to/
fairgame,1437,FAIR,FairGame,960000000.0000000000000000,1200000000.0000000000000000,,,0.0040365266788640,,,https://t.me/fairgameonline
fsw-token,1438,FSW,Falconswap,37429793.9119200000000000,,,,0.0203343396526791,,,
fantasy-cash,1439,FANS,Fantasy Cash,4689539.5000000000000000,,,,0.0072912215972641,,,http://fantasycashblocks.us/
fantasygold,1440,FGC,FantasyGold,0.0000000000000000,210000000.0000000000000000,,,0.0004108531828163,,,https://fantasygold.network
fantomcoin,1441,FCN,Fantomcoin,8135627.0000000000000000,,,,0.0000263616152675,,,http://chainradar.com/fcn/blocks
fapcoin,1442,FAP,FAPcoin,,,,,0.0000820550730302,,,https://etherscan.io/token/0x6467882316dc6e206feef05fba6deaa69277f155
faraland,1443,FARA,FaraLand,22928676.0000000000000000,,,,0.0274310619257656,,,https://bscscan.com/token/0xF4Ed363144981D3A65f42e7D0DC54FF9EEf559A1
farmatrust,1444,FTT,FarmaTrust,600000000.0000000000000000,,,,0.0007370473318409,,,https://etherscan.io/token/0x2aec18c5500f21359ce1bea5dc1777344df4c0dc
feathercoin,1445,FTC,Feathercoin,236600238.0000000000000000,336000000.0000000000000000,,,0.0072505950326052,,,http://explorer.feathercoin.com/
fibos,1446,FO,FIBOS,1071593128.2369000000000000,,,,0.0010016624027255,,,https://see.fo/
filecash,1447,FIC,Filecash,25718348.0000000000000000,2000000000.0000000000000000,,,0.0003072726935003,,,https://fic.filscout.io/en
finnexus,1448,FNX,FinNexus,34472129.6600000000000000,,,,0.0003033075791896,,,https://etherscan.io/token/0xeF9Cd7882c067686691B6fF49e650b43AFBBCC6B
fire-lotto,1449,FLOT,Fire Lotto,0.0000000000000000,,,,0.0009982423485813,,,https://etherscan.io/token/0x049399a6b048d52971f7d122ae21a1532722285f
first-bitcoin,1450,BIT,First Bitcoin,,,,,0.0035059757650779,,,http://explorer.altcoinmarketcap.com/bit/chain
first-bitcoin-capital,1451,BITCF,First Bitcoin Capital,,,,,0.0125394926720686,,,
firstblood,1452,1ST,FirstBlood,,,,,2.8314228543906630,,,https://etherscan.io/token/FirstBlood
fleta,1453,FLETA,FLETA,0.0000000000000000,,,,0.0006304196117197,,,https://etherscan.io/token/0x40897C872214303b6F479a37E549eE1516B264A2
flik,1454,FLIK,FLiK,60123682.1680834000000000,600000000.0000000000000000,,,0.0001662135547302,,,https://etherscan.io/token/0x17fd666fa0784885fa1afec8ac624d9b7e72b752
flip,1455,FLP,FLIP,0.0000000000000000,,,,0.0058130207130470,,,https://etherscan.io/token/0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3
flixxo,1456,FLIXX,Flixxo,84323674.7486779700000000,,,,0.0010804578578854,,,https://etherscan.io/token/0xf04a8ac553fcedb5ba99a64799155826c136b0be
flourmix,1457,FLO,FlourMix,0.0000000000000000,300000.0000000000000000,,,0.0036252975163026,,,
flypme,1458,FYP,FlypMe,0.0000000000000000,,,,0.0724369300712037,,,https://etherscan.io/token/0x8f0921f30555624143d427b340b1156914882c10
fnb-protocol,1459,FNB,FNB Protocol,2410449912.8955007000000000,,,,0.0000144062879971,,,https://etherscan.io/token/0x47b28f365bf4cb38db4b6356864bde7bc4b35129
fnkos,1460,FNKOS,FNKOS,155782695.6780240000000000,,,,0.0049433063757715,,,https://etherscan.io/token/0x0707681f344deb24184037fc0228856f2137b02e
foam,1461,FOAM,FOAM,0.0000000000000000,,,,0.0360615703776739,,,https://etherscan.io/token/0x4946fcea7c692606e8908002e55a582af44ac121
foldingcoin,1462,FLDC,FoldingCoin,778797162.0000000000000000,,,,0.0003073875864500,,,https://xchain.io/asset/FLDC
folgory-coin,1463,FLG,Folgory Coin,17525493.2264150000000000,630000000.0000000000000000,,,,,,http://explorer.folgory.com/
fonziecoin,1464,FONZ,Fonziecoin,,,,,0.0001276405499530,,,https://github.com/fonziecoin/fonzie/
food,1465,FOOD,FoodCoin,398837469.6660000000000000,,,,47.4200939583845542,,,https://etherscan.io/token/0x2a093bcf0c98ef744bb6f69d74f2f85605324290
forkcoin,1466,FORK,Forkcoin,5162362.4602586700000000,21000000.0000000000000000,,,0.0168180859195530,,,http://explorer.forkcoin.io/
formosa-financial,1467,FMF,Formosa Financial,1785567099.0000000000000000,,,,0.0015001923045377,,,https://etherscan.io/token/0xb4d0fdfc8497aef97d3c2892ae682ee06064a2bc
fortknoxster,1468,FKX,FortKnoxster,150000000.0000000000000000,150000000.0000000000000000,,,0.0131723913853812,,,https://etherscan.io/token/0x16484d73ac08d2355f466d448d2b79d2039f6ebb
fortuna,1469,FOTA,Fortuna,479997016.0508070000000000,,,,0.0000144164469275,,,https://etherscan.io/token/0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c
forty-seven-bank,1470,FSBT,Forty Seven Bank,3509535.0000000000000000,,,,0.0474170092718495,,,https://etherscan.io/token/0x1ed7ae1f0e2fa4276dd7ddc786334a3df81d50c0
trumpcoin,1471,FREED,FreedomCoin,6604387.3186910000000000,18000000.0000000000000000,,,0.0000000000459854,,,https://chainz.cryptoid.info/trump/
freeway-token,1472,FWT,Freeway Token,10000000000.0000000000000000,10000000000.0000000000000000,,,0.0000001820165546,,,https://etherscan.io/token/0xf151980e7a781481709e8195744bf2399fb3cba4
freyrchain,1473,FREC,Freyrchain,500000000.0000000000000000,,,,0.0017301956001070,,,https://etherscan.io/token/0x17e67d1cb4e349b9ca4bc3e17c7df2a397a7bb64?a
friends,1474,FDZ,Friendz,0.0000000000000000,,,,0.0000822000039931,,,https://etherscan.io/token/0x23352036e911a22cfc692b5e2e196692658aded9
fujicoin,1475,FJC,FujiCoin,4293390542.0000000000000000,10000000000.0000000000000000,,,0.0000035975794329,,,http://explorer.fujicoin.org/
fujinto,1476,NTO,Fujinto,65802448.0342397000000000,,,,0.0000401367683285,,,https://etherscan.io/token/0x8a99ed8a1b204903ee46e733f2c1286f6d20b177
futurax,1477,FTXT,FUTURAX,0.0000000000000000,,,,0.0000005979995621,,,https://etherscan.io/token/0x41875c2332b0877cdfaa699b641402b7d4642c32
futurexcrypto,1478,FXC,FUTUREXCRYPTO,0.0000000000000000,5000000000.0000000000000000,,,0.0061386701736976,,,
fuzex,1479,FXT,FuzeX,915627153.2733333000000000,,,,0.0000314395002413,,,https://etherscan.io/token/0x1829aa045e21e0d59580024a951db48096e01782
fuzzballs,1480,FUZZ,FuzzBalls,0.0000000000000000,,,,0.0001359948171519,,,http://cryptobe.com/chain/FuzzCoin
gainer,1481,GNR,Gainer,12071840.3955838000000000,,,,0.0000821366952797,,,http://explorer.gainercoin.com/
gains-farm-v2,1482,GFARM2,Gains Farm,0.0000000000000000,100000.0000000000000000,,,5353.7125494672229173,,,https://etherscan.io/token/0x831091dA075665168E01898c6DAC004A867f1e1B
gamb,1483,GMB,GAMB,0.0000000000000000,,,,0.0000482740015394,,,https://etherscan.io/token/0xa0008f510fe9ee696e7e320c9e5cbf61e27791ee
gambit,1484,GAM,Gambit,1154053.2996336400000000,,,,0.0008789981160331,,,https://etherscan.io/token/0xf67451dc8421f0e0afeb52faa8101034ed081ed9
gamechain,1485,GCS,GameChain System,,,,,0.0006506133750997,,,https://etherscan.io/token/0x86949dc8043a5fd7619a1289d65964ad5ec3d25c
gamecredits,1486,GAME,GameCredits,193823106.4254144000000000,200000000.0000000000000000,,,0.0127269098404879,,,https://blockexplorer.gamecredits.com/
garlicoin,1487,GRLC,Garlicoin,68378810.1562500000000000,69000000.0000000000000000,,,0.0003028836555583,,,https://garlicinsight.com/
gazecoin,1488,GZE,GazeCoin,0.0000000000000000,,,,0.0021185935559907,,,https://etherscan.io/token/0x4ac00f287f36a6aad655281fe1ca6798c9cb727b
gcn-coin,1489,GCN,GCN Coin,0.0000000000000000,,,,0.0000019848149654,,,http://www.gcnchain.com/chain/GCoin
geertcoin,1490,GEERT,GeertCoin,5091199.6150000000000000,,,,0.0000820550730302,,,http://explorer.geertcoin.com/
genesis-vision,1491,GVT,Genesis Vision,4426883.3118905600000000,,,,0.1040617395645689,,,https://etherscan.io/token/0x103c3a209da59d3e7c4a89307e66521e081cfdf0
geocoin,1492,GEO,GeoCoin,3180551.1300990000000000,,,,0.0851944916331113,,,https://ubiqscan.io/token/0x500684ce0d4f04abedff3e54fcf8acc5e6cfc4bd
geodb,1493,GEO,GeoDB,82641418.8643868300000000,350000000.0000000000000000,,,0.0018154610223292,,,https://etherscan.io/token/0x147faf8de9d8d8daae129b187f0d02d819126750
gerowallet,1494,GERO,GeroWallet,0.0000000000000000,500000000.0000000000000000,,,0.0002457099763731,,,https://etherscan.io/token/0x3431F91b3a388115F00C5Ba9FdB899851D005Fb5
gincoin,1495,GIN,GINcoin,,,,,0.0053971053609258,,,https://explorer.gincoin.io
gladius-token,1496,GLA,Gladius Token,15583754.2990935000000000,,,,0.0296419616457175,,,https://etherscan.io/token/0x71D01dB8d6a2fBEa7f8d434599C237980C234e4C
globaltoken,1497,GLT,GlobalToken,0.0000000000000000,168000000.0000000000000000,,,0.1773506218278433,,,https://explorer.globaltoken.org/
gny,1498,GNY,GNY,192376657.0000000000000000,,,,0.0167463084568274,,,https://etherscan.io/token/0xb1f871Ae9462F1b2C6826E88A7827e76f86751d4
gobyte,1499,GBX,GoByte,0.0000000000000000,31800000.0000000000000000,,,0.0052978519742571,,,http://explorer.gobyte.network:5001/
goldblocks,1500,GB,GoldBlocks,0.0000000000000000,,,,0.0004674634353437,,,https://cryptogods.net/explorer/goldblocks/
goldcoin,1501,GLC,Goldcoin,43681421.9999714600000000,72245700.0000000000000000,,,0.0120059902479528,,,https://chainz.cryptoid.info/gld/
goldmaxcoin,1502,GMX,GoldMaxCoin,,,,,0.0009982295277634,,,
goldpieces,1503,GP,GoldPieces,1220161.0000000000000000,,,,0.0020513768257562,,,https://chainz.cryptoid.info/gp/
gold-poker,1504,GPKR,Gold Poker,5260825.5291790000000000,33333333.0000000000000000,,,0.0062423888412534,,,https://explorer.gold-poker.com
gold-reward-token,1505,GRX,GOLD Reward Token,,,,,0.0006986817591925,,,https://etherscan.io/token/0x219218f117dc9348b358b8471c55a073e5e0da0b
golfcoin,1506,GOLF,Golfcoin,35341279386.5777000000000000,,,,0.0076170995743961,,,https://chainz.cryptoid.info/golf/
golos,1507,GOLOS,Golos,248922449.5160000000000000,,,,0.0004674634353437,,,https://explorer.golos.io/
golos-gold,1508,GBG,Golos Gold,10992835.9000000000000000,,,,0.0055799549343349,,,https://explorer.golos.io/
gonetwork,1509,GOT,GoNetwork,71994619.8058479900000000,,,,0.0004747514398730,,,https://etherscan.io/token/0x423b5f62b328d0d6d44870f4eee316befa0b2df5
goodomy,1510,GOOD,Goodomy,608075399.4404730000000000,,,,0.0000235321158034,,,https://etherscan.io/token/0xaE616e72D3d89e847f74E8ace41Ca68bbF56af79
governance-zil,1511,GZIL,governance ZIL,0.0000000000000000,,,,6.9000000000000000,,,https://viewblock.io/zilliqa/address/zil14pzuzq6v6pmmmrfjhczywguu0e97djepxt8g3e
graft,1512,GRFT,Graft,591481833.3248920000000000,1844674407.0000000000000000,,,0.0000201583771724,,,https://blockexplorer.graft.network/
graphcoin,1513,GRPH,Graphcoin,7821703.0307735800000000,,,,0.0000821366952797,,,http://explorer.graphcoin.net/
greencoin,1514,GRE,Greencoin,4010880641.0000000000000000,,,,0.0001025266871678,,,https://github.com/greencoin-dev/GreenCoinV2
greenmed,1515,GRMD,GreenMed,14899993.0000000000000000,,,,0.0001641101460605,,,https://etherscan.io/token/0xb444208cb0516c150178fcf9a52604bc04a1acea
greenpower,1516,GRN,GreenPower,0.0000000000000000,,,,0.0070668124215664,,,https://grnexplorer.io/
grid,1517,GRID,Grid+,0.0000000000000000,,,,0.3832255775199855,,,https://etherscan.io/token/0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd
gridcoin,1518,GRC,Gridcoin,0.0000000000000000,,,,0.0793699130460822,,,http://www.gridresearchcorp.com/gridcoin/
grimcoin,1519,GRIM,Grimcoin,106355769.3155530000000000,,,,0.0000421403346864,,,http://grim.reaper.rocks/
growers-international,1520,GRWI,Growers International,1207987.4456385800000000,,,,0.1776841653753865,,,http://growersintl.com/explorer/
guaranteed-ethurance-token-extra,1521,GETX,Guaranteed Ethurance Token Extra,300000000.0000000000000000,,,,0.0000378513020647,,,https://etherscan.io/token/0x07a58629aaf3e1a0d07d8f43114b76bd5eee3b91
hacken,1522,HKN,Hacken,5488559.8357314200000000,,,,0.6916444593468276,,,https://etherscan.io/token/0x9e6b2b11542f2bc52f3029077ace37e8fd838d7f
halalchain,1523,HLC,HalalChain,389009994.8135520000000000,,,,0.0029020107259120,,,https://etherscan.io/token/0x58c69ed6cd6887c0225d1fccecc055127843c69b
halloween-coin,1524,HALLO,Halloween Coin,,1500000000.0000000000000000,,,0.0000000001343478,,,http://halloweencoin.thecryptochat.net/
happycoin,1525,HPC,Happycoin,25425756.8045864000000000,100000000.0000000000000000,,,0.0052791813057732,,,https://bchain.info/HPC/
haracoin,1526,HRC,Haracoin,,,,,0.0004928201716779,,,http://harablockchain.net/
harmonycoin-hmc,1527,HMC,HarmonyCoin,561235.0324134800000000,67130000000.0000000000000000,,,0.0087966443438914,,,http://138.197.18.171/
harvest-masternode-coin,1528,HC,Harvest Masternode Coin,4368859.1799600000000000,10000000.0000000000000000,,,0.0001641101460605,,,http://hmcexplorer.com/
havven,1529,HAV,Havven,67060806.6349051000000000,,,,4.2926865093539075,,,https://etherscan.io/token/0xc011a72400e58ecd99ee497cf89e3775d4bd732f
havy,1530,HAVY,Havy,0.0000000000000000,,,,0.0000248776344904,,,https://etherscan.io/token/0x7c2e5b7ec572199d3841f6a38f7d4868bd0798f1
hdac,1531,HDAC,Hdac,0.0000000000000000,2851982500.0000000000000000,,,0.0057400544008125,,,https://explorer.as.hdactech.com/hdac-explorer/
healthywormcoin,1532,WORM,HealthyWormCoin,115583943.0000000000000000,,,,0.0000820119637681,,,https://chainz.cryptoid.info/worm/
heartbout,1533,HB,HeartBout,0.0000000000000000,,,,0.0002106329610738,,,https://etherscan.io/token/0xe2492f8d2a2618d8709ca99b1d8d75713bd84089
heat-ledger,1534,HEAT,HEAT,49710608.8350562000000000,,,,0.0085970609280562,,,https://bitcointalk.org/index.php?topic=1959885.0
helbiz,1535,HBZ,Helbiz,782301956.7306790000000000,,,,0.0014751686926111,,,https://etherscan.io/token/0xe34e1944e776f39b9252790a0527ebda647ae668
helleniccoin,1536,HNC,Hellenic Coin,69910698.0000000000000000,,,,0.0014646601348322,,,http://blockexplorer.helleniccoin.gr/
hellogold,1537,HGT,HelloGold,263034654.0508430000000000,,,,0.0002098618297733,,,https://etherscan.io/token/0xba2184520a1cc49a6159c57e61e1844e085615b6
hempcoin,1538,THC,HempCoin,267467884.8766000000000000,300000000.0000000000000000,,,0.0000000003001418,,,https://thc.ccore.online/
herocoin,1539,PLAY,HEROcoin,0.0000000000000000,,,,0.0016378941906053,,,https://etherscan.io/token/0xe477292f1b3268687a29376116b0ed27a9c76170
heronode,1540,HER,HeroNode,1104440664.7770875000000000,,,,0.0004001950654424,,,https://etherscan.io/token/0x491c9a23db85623eed455a8efdd6aba9b911c5df
hexx,1541,HXX,Hexx,1858362.4435960000000000,9999999.0000000000000000,,,0.0703532470192303,,,https://chainz.cryptoid.info/hxx/
hicoin,1542,XHI,HiCoin,0.0000000000000000,,,,0.0003182903052211,,,http://explorer.xhicoin.com/
hi-mutual-society,1543,HMC,Hi Mutual Society,404100000.0000000000000000,,,,0.0010961809913229,,,https://etherscan.io/token/0xAa0bb10CEc1fa372eb3Abc17C933FC6ba863DD9E
hirematch,1544,HIRE,HireMatch,32238260.2542790000000000,,,,0.0052132480358100,,,https://etherscan.io/token/0x865e3707a580f9db89304005cddd050ade8873eb
hodlcoin,1545,HODL,HOdlcoin,232524610.0000000000000000,,,,0.0000001242026889,,,http://hodl.amit177.cf:1781/richlist
hold,1546,HOLD,HOLD,,,,,0.0012759297759117,,,https://etherscan.io/token/0xd6e1401a079922469e9b965cb090ea6ff64c6839
homeblockcoin,1547,HBC,HomeBlockCoin,5000000.0000000000000000,28000000.0000000000000000,,,0.0001670947249470,,,http://homeblock.thecryptochat.net
honey,1548,HONEY,Honey,455955.0000000000000000,,,,0.0175342979043254,,,http://node.honeycoin.info/
hoo-token,1549,HOO,Hoo Token,0.0000000000000000,1000000000.0000000000000000,,,0.0000055172009035,,,https://etherscan.io/token/0xd241d7b5cb0ef9fc79d9e4eb9e21f5e209f52f7d
dovu,1550,HOPE,HOPE,956157114.3446828000000000,,,,0.0000000002343866,,,https://etherscan.io/token/0xac3211a5025414af2866ff09c23fc18bc97e79b1
horizon-protocol,1551,HZN,Horizon Protocol,120707110.0000000000000000,,,,0.1671300183399634,,,https://bscscan.com/token/0xc0eff7749b125444953ef89682201fb8c6a917cd
hotbit-token,1552,HTB,Hotbit Token,0.0000000000000000,,,,0.0249568833090145,,,https://etherscan.io/token/0x6be61833fc4381990e82d7d4a9f4c9b3f67ea941
html-coin,1553,HTML,HTMLCOIN,53067332239.5159000000000000,,,,0.0000072563934903,,,http://explorer.htmlcoin.com
humanscape,1554,HUM,Humanscape,913409273.3800000000000000,,,,0.1148768265053300,,,
huncoin,1555,HNC,Huncoin,,,,,0.0000820550730302,,,http://huncoin.explorer.web.za/
huntercoin,1556,HUC,HunterCoin,23761750.0000000000000000,,,,0.0026552448516648,,,https://www.huntercoin.info/blockExplorer
huobi-btc,1557,HBTC,Huobi BTC,8969.4970047400000000,8969.4970047400000000,,,30800.2376987797588099,,,https://etherscan.io/token/0x0316EB71485b0Ab14103307bf65a021042c6d380
huobi-pool-token,1558,HPT,Huobi Pool Token,0.0000000000000000,,,,2.5019019860724734,,,https://etherscan.io/token/0xa66daa57432024023db65477ba87d4e7f5f95213
hurify,1559,HUR,Hurify,241464943.0143786700000000,,,,0.0002469798306107,,,https://etherscan.io/token/0xcdb7ecfd3403eef3882c65b761ef9b5054890a47
